id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C10,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior ITESG,ITESG,Instituto Tecnológico Superior de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C12,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior ITESI,ITESI,Instituto Tecnológico Superior de Irapuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C16,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior ITESP,ITSPR,Instituto Tecnológico Superior de Purísima del Rincón,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C14,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior ITESS,ITESS,Instituto Tecnológico Superior de Salvatierra,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C18,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior ITSUR,ITSUR,Instituto Tecnológico Superior del Sur de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C26,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UPB,UPB,Universidad Politécnica del Bicentenario,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C28,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UPGTO,UPGTO,Universidad Politécnica de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C30,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UPJR,UPJR,Universidad Politécnica de Juventino Rosas,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C32,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UPPE,UPPE,Universidad Politécnica de Pénjamo,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C34,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UTL,UTL,Universidad Tecnológica de León,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C36,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UTNG,UTNG,Universidad Tecnológica del Norte de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C38,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UTS,UTS,Universidad Tecnológica de Salamanca,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C40,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UTSMA,UTSMA,Universidad Tecnológica de San Miguel de Allende,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E057,"Trayectoria en Nivel Básico, Media Superior y Superior",E057.C42,C. Becas y apoyos otorgados a estudiantes de educación media superior y superior UTSOE,UTSOE,Universidad Tecnológica del Suroeste de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C02,"C. Los cuerpos académicos y directivos de las instituciones públicas de educación media superior son capacitados, actualizados y profesionalizados. CECYTEG",CECYTEG,Colegio de Estudios Científicos y Tecnológicos del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C60,"C.El cuerpo académico y administrativo de las instituciones públicas de educación superior son capacitados, actualizados y profesionalizados. UTSOE",UTSOE,Universidad Tecnológica del Suroeste de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C31,"C.IEMSyS Con cuerpos académicos y directivos profesionalizados (actualización, capacitación y superación profesional). SEG",SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C05,"C.Los cuerpos académicos y directivos de las instituciones públicas de educación media superior son capacitados, actualizados y profesionalizados. CONALEP",CONALEP,Colegio de Educación Profesional Técnica del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C08,"C.Los cuerpos académicos y directivos de las instituciones públicas de educación media superior son capacitados, actualizados y profesionalizados. EPRR",EPRR,Escuela Preparatoria Regional del Rincón,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C27,"C.Los cuerpos académicos y directivos de las instituciones públicas de educación media superior son capacitados, actualizados y profesionalizados. SABES",SABES,Sistema Avanzado de Bachillerato y Educación Superior,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,P005,Gestión de centros escolares de Educación Media Superior y Superior,P005.C63,"C.Los cuerpos académicos y directivos de las instituciones públicas de educación media superior son capacitados, actualizados y profesionalizados. UVEG",UVEG,Universidad Virtual del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.c,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
