id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.04,Impulso a la familia como la institución que promueve valores y principios para generar personas responsables.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.05,Incremento de los niveles de cohesión social de las comunidades.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.06,Promoción de la innovación social con la participación de las y los ciudadanos.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.01,"Consolidación de un sistema de salud universal con un enfoque participativo, preventivo, oportuno y de calidad.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.02,"Profesionalización de las y los trabajadores de la salud, para la prestación de servicios accesibles, de calidad y con un trato humanitario con enfoque de gé­ nero.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.03,Fortalecimiento de las unidades médicas con equipo y tecnología que permita prestar servicios con los más altos estándares de calidad.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.04,Garantía de la cercanía de los servicios de salud a la población.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.01,Armonización de las acciones mediante las cuales se proveen los servicios públicos.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.02,"Profesionalización con perspectiva de género de las y los servidores públicos municipales, para consolidar el desarrollo de las funciones públicas y mejorar la prestación de los servicios.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.03,"Impulso a la participación ciudadana en la toma de decisiones gubernamentales, generando alianzas mediante organismos de planeación municipal con igualdad de participación de mujeres y de hombres.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.04,"Impulso a la gestión del conocimiento y al aprovechamiento de las tecnologías de la información, para contar con bancos de información robustos, eficientes y actualizados con información desagregada por sexo, grupo de edad, condición de habla indígena y por localidad para la toma de decisiones oport",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.05,Impulso a la corresponsabilidad de los municipios en el combate a la corrupción.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.06,Promoción del asociacionismo municipal como base para el desarrollo regional y sostenible.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.08,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.01,Armonización de las acciones mediante las cuales se proveen los servicios públicos.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.0C,"3.c Aumentar sustancialmente la financiación de la salud y la contratación, el desarrollo, la capacitación y la retención del personal sanitario en los países en desarrollo, especialmente en los países menos adelantados y los pequeños Estados insulares en desarrollo."
